,Title,Location,reviewees,reviewers,reviews,ratings
4444,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Andrew,my friend and i wanted to stay in manchester and enjoy a day of food  drink and shopping  without the hassle of transport home  we looked at hotels for a saturday night  the prices were ridiculous  the stay at cove was perfect  a very clean and cozy 1 bed flat with a very comfortable sofa bed for myself  lovely touches we didn t expect like soap and shower gel  the apartment was spacious for a 1 bed  absolutely pristine and the staff we interacted with were all lovely and talkative  felt really welcome and chuffed that we d found such a great value for money deal  can t recommend it enough for similar experiences  i live in manchester  but for those who don t the location is perfect  will be booking again ,5
4445,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Shaan,very nice and clean apartment in a good location  the free drinks machine was a bonus as the hot chocolate was the best thing ever   staff were really kind and friendly too  allowing us to leave our luggage there before we checked in out  would definitely stay here again  ,5
4446,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Greg,super conveniently located  immaculately clean  lovely staff and a perfect balance between helpful service and privacy  will definitely stay again ,5
4447,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Lucy,good,5
4448,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Eirini,the communication with the airbnb host of this hotel was appalling  i spent hours trying to contact them  in order to re schedule our trip due to covid  do not book through airbnb for this accommodation ,3
4449,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Liz,loved the staff location apartment,5
4450,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Molly,staff were really friendly and accommodating  the electrics went in the kitchen which made the toaster  kettle  extractor  etc  not work but still manageable and by the second morning it was sorted ,4
4451,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Leah,lovely apartment  brilliant location  polite and helpful staff and a free coffee machine  ,5
4452,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Daniel,lovely place to stay  staff and really friendly and helpful  thank you,5
4453,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tom,great location and very modern,5
4454,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Dan,central and dog friendly,5
4455,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Aaron,had a great time  reception staff were extremely nice and helpful  would definitely come back,5
4456,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Dan,very good,5
4457,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Becca,very clean  friendly  perfect location  perfect weekend stay ,5
4458,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Izzy,this flat is perfect  it was really spacious and well designed and suited our needs perfectly  the staff were also super helpful and kind with any queries we had and made us feel super welcome  we won t be staying anywhere else in manchester in the future  ,5
4459,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Harjeet,our stay at the cove minshull street was fantastic  the location is great with only a short walk to many locations in manchester  the apartment was clean and kitted out with everything we needed for our stay  they also added some really nice personal touches for our stay which were greatly appreciated ,5
4460,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Antonia,lovely place   would return again,5
4461,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Toni,the apartmentwas very nice  even looked better than the pictures  it was in a great location and would definately stay again ,5
4462,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tamsin,i stayed to attend several work meetings great place to stay  everything i needed in the apartment   really really central and to top it off staff any company would die for  excellent location  facilities and most importantly great staff   well done guys ,5
4463,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Komal,lovely place and great location,5
4464,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Helena,fantastic place  like a little hotel but with your own kitchen  everything was super easy and very clean   ,5
4465,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Gaelen,this place offers great accomodations within walking distance of the manchester piccadilly train station ,5
4466,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Steven,great place  really good location  cheaper than a hotel but far better  jack on reception is a star  will be visiting again next month ,5
4467,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Gemma,great location  paid private parking on site,5
4468,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ciara,very friendly receptionist with helpful advice on general area  apartment was lovely   clean  in a great location,5
4469,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Denique,great stay,5
4470,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Tara,great convenient location  super friendly every member of the cove team really could not have been nicer  they made our stay    we re booking again for our next visit  highly recommend  ,5
4471,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Kai,good apartment  great location,5
4472,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Alexia,very good   accurate and clean  lovely stay,5
4473,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Darcy,the staff at the cove are so attentive and absolutely lovely  the apartments are in a great location and are really clean  thank you for a amazing weekend ,5
4474,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Liam,extremely friendly and hospitable staff    hr reception service  very nice apartments and great location  would highly recommend,5
4475,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Karman,a very convenient location  at the very centre of manchester and very close to the train station too  the staff was friendly and helpful  made the check in and check out process hassle free  amazing value for money  had everything you could possibly need for a quick trip ,4
4476,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Grace,great central location just a few minutes walk from all parts of the city  trains and trams  the staff were lovely and helpful  the apartment was very spacious and had everything we needed for a   day stay  as well as a super comfy bed ,5
4477,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Josse,very nice spot  receptionist was a great guy ,3
4478,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Chan Mya Mya,it was an enjoyable stay at cove  nice location  and nice room which is provided with all the necessities in the room  100  recommended ,5
4479,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,William,great stay and good value in a nice central location ,5
4480,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Holly,lovely apartments,4
4481,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Helena,fantastic place  great location  spacious room with everything you would need  highly recommend ,5
4482,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Thenuri,had a lovely stay during new years  check in was super easy and staff were so lovely  we unexpectedly needed later checkout and we were given last check out without any extra charge  great location  right in the heart of the city  would recommend to everyone  thank you so much for making our time in manchester so amazing   ,5
4483,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Robert,great location  clean and tidy apartment with super fast wi fi,5
4484,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Seher,really enjoyed my stay here  the reception is very friendly and extremely helpful and the apartment was clean and as mentioned in the listing ,5
4485,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Mark,great place and good location ,5
4486,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,James,great apartment,5
4487,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Remi,lovely accommodation to stay in short walk from the station and into town possibly one of the nicest apartments i ve stayed in for the best price,5
4488,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Marco,wonderful apartment  the location is great  the bathroom was very clean and everything very comfortable  we had a amazing time ,5
4489,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Harry,great place to stay ,5
4490,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,ᴅʀᴇᴡɪsɴᴏᴛᴩɪɢ,nice and cozy place  close to the station  will come again next time ,5
4491,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Paula Valeria,this place is really great  perfect location  nice receptionists  awesome facilities ,5
4492,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Daniel,excellent  clean and warm,4
4493,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ho,it would be better if there is someone answering my messages in the airbnb app  other things are excellent  great value for the money ,4
4494,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Aoife,super location for a weekend in manchester  myself and my partner really enjoyed our stay   cosy apartment and very clean  would definitely recommend and stay here again if in manchester ,5
4495,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Lucas,great space  great value for money ,5
4496,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Alisyn,excellent venue for exploring manchester ,5
4497,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Liz,great communication with hosts,5
4498,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Charlotte,wonderful stay  central location  immaculate apartment   100  recommend,5
4499,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Lauren,we really enjoyed our stay  so much so we extended it by another night  the apartment had everything you needed and was so clean and comfortable  the location was perfect  only a   minute walk into the christmas markets and the northern quarter  the    hour reception were so welcoming and friendly and made it so easy to extend our stay  will definitely stay again when we come back to manchester ,5
4500,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Charlie,really great stay  fab location    minute walk from key sites shops  bonus of on site car parking at reasonable price   staff really friendly and keen to give advice recommendations   very well equipped apartment with everything you need and more   we would definitely stay again    only thing to be aware of is you don t necessarily get the apartment in the pictures  ,5
4501,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Rebecca,great price for the apartment and even better parking costs in a secure underground car park with access to the lift       service and easy communication via phone or text  very friendly and helpful staff  excellent location  everything is just a short walk away,5
4502,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Marvin,the people at the reception were amazing and the place is so private and cozy  suprisingly spacious  10 out 10 would definitely recommend,5
4503,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Callum,everything was wonderful and exactly as listed,5
4504,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Keith,its very central and close to picadilly station ,4
4505,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jonathan,really good value apartments   very clean with excellent wifi and facilities ,5
4506,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Louise,perfect location  less than a 10min walk to the shops  restaurants and markets    i thought every room would have a bath  looking at the pictures  but the shower was really good so didn t end up too disappointed    would stay again as had everything you needed for a few days or longer ,4
4507,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Max,great value  great location  would definitely come back,5
4508,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Elena,early and late check in out  with more time,5
4509,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,David,such a great place  will be back to stay again   this was the second time there  love the simplicity and the location ,5
4510,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Evelyn,lovely place to stay,5
4511,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Matthew,great place ,5
4512,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Mike,fantastic location and really homely and welcoming place to stay  thanks to the host and would love to go again ,5
4513,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Louis,apartment was not the one pictured   much smaller that advertised  no mention of this in property listing  very noisy  from hallways and street level ,2
4514,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Natasha,lovely apartment  very clean and in an excellent location ,5
4515,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Rosie,great stay for work trip,5
4516,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ramshah,it was an amazing experience  loved every bit of my stay  the staff was so friendly and always ready to help  the cleanliness and security was on point  would definitely recommend this to anyone travelling to manchester  ,5
4517,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ashley,great location  very clean and everything you need,5
4518,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Conor,great place however the photos were not the same flat we ended up staying in  would still recommend,4
4519,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Charlotte,amazing apartment  location and staff  thanks for a great stay ,5
4520,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,James,this is excellent value for money  very clean and good facilities ,5
4521,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Lisa,really nicely decorated  clean rooms in a great location  very friendly  helpful staff and a safe  central building  all the amenities you could need  was perfect for a long weekend in the city to make yourself at home  do note that rooms are likely to be different than the one pictured  which i expected but think it should mention   but the room was still great and similar enough ,5
4522,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Irena,great  enjoyed my stay ,5
4523,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jonathan,great location  very clean and comfy inside  lots of good facilities  would highly recommend for a city break or visit ,5
4524,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,C,a clean  tasteful  welcoming self contained suite with plenty of amenities in an ideal location  reasonably well valued  would stay again,5
4525,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,James,perfect location for a short stay in manchester  a few minutes walk from piccadilly and quite central to most nearby attractions in the city centre  this will be a regular stay for us when travelling to manchester for concerts events  our apartment was super clean and comfortable and we felt very safe staying here  we were allowed to leave our luggage during the day before checking in at the reception ,5
4526,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ewen,great accommodation  location   staff ,5
4527,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Neil,great place in the center of manchester perfect location for a city break,5
4528,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Olivia,lovely place to stay  really close to everything,5
4529,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Amireh,perfect apartment  very quiet at night  comfy bed   central location  after checking out  reception looked after my luggage until later on that day when i needed to catch my train home  my only criticism would be the early 11am check out  however this wouldn t stop me from staying again  thank you    ,5
4530,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Alhoor,very cozy apartment  loved it felt like home  location is the best thing  literally in the city centre and everything is  mins away ,5
4531,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Olivia,great location for walking around manchester  a clean  tidy and light apartment  friendly and helpful people at reception too ,4
4532,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Elicia,lovely apartment  spacious  and clean  comfy bed and nice bathroom  great sized kitchen and living room  nice and quiet also  easy check in process with super friendly staff  the only thing is the windows in the bedrooms don t open very much so i imagine it would be very hot in the summer  would definitely recommend this stay ,5
4533,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Lauren,a great place  modern  clean and a super location ,5
4534,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Emma,great  clean apartment with friendly staff  perfect location for exploring the city  had such a great stay ,5
4535,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Christian,great place ,5
4536,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jack,great stay in the centre of manchester  parking on site was a real bonus  lovely friendly staff  apartment was clean and comfortable overall a great stay would return again for sure ,5
4537,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ralitsa,the location is perfect  the space really comfortable  stylish and clean  and the staff are lovely and very helpful  the only piece of advice i have is  if they re not responding to your messages over airbnb  just give them a call  they managed to help us out really quickly in the end  and we had a great stay ,5
4538,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Robin,we were able to extend our parking for free so we could spend longer in manchester  very happy ,5
4539,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Conner,lovely place to stay and super central ,5
4540,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Daniel,awesome location  tastefully finished and the check in was very smooth and accommodating ,5
4541,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Fiona,very clean  friendly staff  great facilities in the apartment  things to cook and eat with  great decor the pictures don t do it justice  a nice staycation ,5
4542,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Nathan,clean  good location and facilities ,5
4543,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Inoka,spacious apartment with everything you need for a short or long stay  great location  close to tram stop  very clean  friendly front desk staff and overall a very enjoyable stay ,5
4544,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Elliot,perfect location for the city and very accurate representation of apartments  great value for money ,5
4545,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Hebah,lovely spacious apartment with really nice decor  super clean and in the perfect location  cannot recommend this place enough  staff at the reception desk are also super friendly and helpful and they are there    hours  there is also a car park which is a bonus  the price point is great considering everything you get   ,5
4546,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Razwan,my stay was really nice   ,5
4547,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Felipe,first time in manchester and this place was just perfect  very closed to the trains station and right in the city centre very easy to move around  the city is not that big and the walks to all the places we wanted to visited were safe and easy  the flat was perfect  very clean with everything we needed to have a easy time  we went for a night out at the warehouse project and the walk back to the flat took us just 1  min  the staff were very kind and helpful  strongly recommended ,5
4548,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Zara,overall the location of the building and the apartment itself was amazing  we had the best time  the rooms were spotless and the staff were very friendly   the only little thing would be to book parking by calling the actual company as i was told we couldn t pre book parking  as it s not included in price  however when we called up they said we d have to book it if we wanted a space   i ll definately be coming back ,5
4549,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Holly,perfect location  right in the centre of town  quick walk to canal street and the northern quarter  the flat had everything we needed for a nice weekend in manchester  the staff were super friendly too ,5
4550,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jess,really good location    10 minute walk from piccadilly printworks arndale  next door to canal street  modern and clean  plenty of space and good amenities  had a broken armchair in our apartment but other than that  i d stay here again  would recommend ,4
4551,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Garry,very clean     hour reception  great location in manchester  apartment had everything we needed ,5
4552,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Adam,absolutely amazing space  perfect location and super friendly  all questions and requests dealt with without an issue ,5
4553,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Haroun,comfortable and spacious place   really enjoyed the stay ,5
4554,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Charlotte,perfect location  stylish and super cosy  can t wait to return  perfect for a cosy night in   ,5
4555,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Michele,perfect location for a city break in manchester,5
4556,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Sarah,very clean and tidy  everything we needed for a comfortable stay ,5
4557,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Finlay,great spot and a great apartment  very comfortable and well equipped  would recommend  thanks ,5
4558,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Sarah,loved my stay  receptionist was very helpful and friendly   great location  definitely recommend ,5
4559,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Jon,good location  nice clean accommodation ,5
4560,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Chantelle,a great little place in the city centre  ,5
4561,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Marco,reception staffs are always helpful and friendly  room is clean and have full set of kitchen ware which we can cook there and save our money at city ,5
4562,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Nurry,honestly  the best place i ve stayed in manchester  i was so impressed  it was absolutely spotless  spacious  had everything i needed  absolutely beautiful apartment too  check in was easy and there was always someone at reception and communication was fantastic  felt so safe and they even have a gym  better than a hotel  can t recommend enough  10 10 ,5
4563,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Ciaran,clean   quiet location  with everywhere i needed to be a 1 min walk away  i d definitely stay again 10 10,5
4564,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Samaher,amazing location,5
4565,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Sita,this place is in the centre of the manchester city and very ideal for university student who goes to mmu also in terms of easy commute  close to piccadilly station  and many options of restaurants to eat in and takeaway nearby    the building itself felt really secure with    hours reception service   reception and lift areas  clean at all times  my flat was perfectly designed with one bedroom  bathroom and toilet and kitchen and living room  kitchen was fully equipped with washing soaps and utensils and also dishwasher  there s also a washing machine behind the front door which i was happy to discover      the only drawback was  i was on a second floor and it was slightly hot and stuffy during night time even with the fan on ,5
4566,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Gareth,modern  comfortable apartment with all the amenities needed for a comfortable stay ,5
4567,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Sofia,came to stay here with my partner for his birthday and we loved it  this flat is amazing value for money  the location is great  meaning we were about 10 mins walk from everywhere we wanted to go  it was exceptionally clean and nicely decorated  with black out blinds which meant we slept like babies  the staff were friendly and welcoming  we would happily come back and will be recommending this to anyone coming to stay in the centre of manchester ,5
4568,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Kevi,the room was extremely clean and the staff was nice and professions  location was nice   in the centre of manchester ,4
4569,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Fnan,really good location  looked exactly how it did in the pictures  really friendly staff who helped with all queries  would definitely stay here again,5
4570,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Simon,nice clean apartment in good location ,5
4571,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Hannah,fabulous place  really clean with an incredibly easy check in  great location too ,5
4572,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Anna,the cove minshull street bedroom apartments are a fabulous place to stay right in the heart of manchester  the rooms are super comfortable and clean and the kitchenette area was beautifully well appointed  the fact that i could bring my dog was so welcome  i loved being able to park in the underground car park too ,5
4573,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Aleksy,great place to stay  perfect location,5
4574,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Imogen,really lovely place to stay  ideal location for walking in and out of the centre  not great if you re driving as that s an additional cost not included in the booking and requires additional reservation  managed to book elsewhere on just park for a better price ,5
4575,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Alex,has a great time here  so comfortable and cosy  the location couldn t be better   a minor point to note is that the bedroom gets so hot overnight  i found it hard to sleep   the windows don t open very much   couldn t stay in a hot summer   apart from that it has everything we needed ,5
4576,Cove Minshull Street One Bedroom Apartment," Flats for Rent in Manchester, ., United Kingdom ",Cove Minshull Street,Laura,we stayed here for one night and it was perfect for our needs  clean  tidy  lots of room  good security and communication etc  would stay here again ,5
